#timestamp x y z q_x q_y q_z q_w
1674818608.79749 0.00468376776593183 0.00316781481671706 0.00206994270163404 -0.000184177332843098 -0.000978351399192009 -2.29145648648754e-05 0.999999504190961
1674818608.89573 0.000764120488354997 -0.0022766359193439 0.00286665910582451 -0.000395320363553722 0.000302352015317311 -6.62341379615751e-05 0.999999873959039
1674818608.99743 -0.000602612962871435 -0.00181990918840233 -0.00358529031943382 0.000628497808265148 -0.000568840321300839 0.000110799952425765 0.999999634567204
1674818609.09582 0.00014840611601045 -0.00248046247343812 -0.00772442510956004 0.00145459814385013 -0.00038935024848978 -0.000258442510655134 0.999998832878346
1674818609.19743 -0.0150527220210452 -0.00802347842470117 -0.0195300996195702 0.00175777379656279 -0.000787539777907891 -0.000424820043890581 0.99999805476823
1674818609.29747 -0.00428895611542557 -0.00188672620558902 6.22925699443249e-06 -0.000335656444140932 -0.000741452981740946 -0.00010322783992675 0.999999663463028
1674818609.39746 0.00149864417795131 -0.00102562219936731 -0.0155014453417951 0.00194598310596798 -0.000683107859601137 -0.000138660269453023 0.99999786364104
1674818609.49748 0.00216930255867703 3.50911372958663e-05 -0.00761114182351286 -7.14993172395415e-05 -5.82408617406809e-05 7.92881227152866e-07 0.999999995747561
1674818609.59748 -0.00143966740869883 -0.00226860206380252 -0.0169126489812756 0.00188825107236001 0.000152056238993528 -9.22200807545973e-05 0.999998201439445
1674818609.6957 -0.00490946914422905 -0.00249882413150504 -0.0185282023808123 0.0015052515099897 -0.00107422815822502 -0.00016093483742955 0.999998277174317
1674818609.79746 0.000529312969071177 0.00063050719767176 -0.0171245316671284 0.00158729129849932 -3.60619966124436e-05 -3.37601252793402e-05 0.999998739032189
1674818609.89742 0.00291553649153263 -0.00039661677075631 -0.01040667215639 0.00128032428195793 0.000246182791243952 -3.76691519256102e-05 0.999999149371955
1674818609.99564 0.00169961973938273 -0.00126578018630986 0.00131014495907385 -0.000227082088650267 -0.000926507473412785 -9.0788954948641e-05 0.9999995408873
1674818610.09729 -0.00385845009566238 -0.00324181234374132 -0.0153984896343466 0.00192322971709016 -0.000655001689517241 -0.000117085355749529 0.99999792922339
1674818610.19728 -0.000618597844640937 0.000391344081768485 0.00106290370783534 -0.000360022501793297 -0.000412770473763408 6.15609880877692e-05 0.999999848107174
1674818610.29559 -0.000980991660683888 -0.00105928196881906 0.00711759971647663 -0.000273459805346513 -0.000710960227303012 0.000118536404736931 0.999999702852052
1674818610.39727 0.000792517056645683 -0.00187304311732582 0.00246400040231488 -8.86464372439906e-05 -0.000287042744487173 -6.19080216226661e-05 0.999999952957726
1674818610.49731 0.000746774523374066 -0.00100007678654811 -0.00466291901168885 0.000923124616865722 -0.00055653747838195 -0.000119855564800321 0.999999411870523
1674818610.59719 -0.000649938858146476 -0.00185982096153326 -0.00838471072364046 0.00121848247637375 -0.00058173891116317 -1.53685823749564e-05 0.999999088321513
1674818610.69723 -0.00208297384618708 -0.00249041581344695 0.000760892603307176 -0.000181799812836438 0.000244900058100148 -3.16223203275211e-05 0.999999952986277
1674818610.79558 0.000382554166917712 -0.00115458622049173 0.00683317256972768 -0.000547473630398011 -0.000621883904477815 -4.85552983134693e-05 0.999999655587515
1674818610.89729 -0.00103600707444305 -0.00324134051728161 -0.00184153600192995 0.000760276220191496 -0.000663208490826833 -0.000133354188850238 0.999999482175344
1674818610.99556 -0.00178477312660466 -0.00217755192169842 -0.00341794514469397 0.000626443990524105 -0.000394364849517147 1.70797015655615e-05 0.999999725876111
1674818611.09728 -0.00366065975260607 -0.00266316203075893 -0.00973935071597266 0.00162103825806673 -8.94034545779903e-05 -0.000200419664671575 0.999998662035939
1674818611.19724 -4.24707941301143e-05 0.000207514511772897 -0.0100693440346949 0.000932532881825191 1.54366206277314e-05 5.79463441695639e-05 0.999999563392934
1674818611.29724 -0.00320040544351003 -0.00262402559395364 -0.0145591885939959 0.00131431864357506 -0.000528543039338197 -0.000265241039603859 0.99999896142728
1674818611.39562 -0.00202405049157891 -0.00276573241571619 -0.00435985806421388 0.000358473429133281 -0.000121192477748728 -6.2907066466265e-05 0.99999992642578
1674818611.4973 0.00119688960059776 5.9621122795973e-05 -0.00532476444056414 0.000988967924195815 -0.000545252254381427 -0.000261115513186489 0.999999328230162
1674818611.59557 -0.00264145287383839 -0.00361878864601382 -0.0120966403569717 0.0013487897393452 -0.000638204785986823 -5.87262670003064e-05 0.999998885005257
1674818611.69555 0.00181634253788991 0.00219286120000263 -0.00267021837367145 0.000255230331933765 9.15213022270979e-05 0.000232908776109414 0.99999993611723
1674818611.79723 0.000539699849354138 -0.000696378503992919 -0.00330648320369832 -1.07001686932526e-05 -0.000265856283221951 9.84592813777395e-05 0.999999959755667
1674818611.89542 -0.00526984165836899 -0.0037487524448119 -0.0135910820196837 0.0015983872163203 -0.00136923283826485 5.12501525213425e-05 0.999997783863923
1674818611.99532 -0.00676123638140271 -0.00439150591437215 -0.0234150926007091 0.00224130654965561 -0.000380421216472381 -0.00026660972982127 0.99999738036831
1674818612.0954 -0.00323736799416808 -0.00368106836803996 -0.0104857932404751 0.000378857799842976 7.29415561995309e-05 -9.71629418218389e-05 0.999999920852611
1674818612.19717 -0.00423518503965839 -0.00326493296967288 -0.00291819407371186 0.00122423188257527 -0.000594076327743038 -9.75042343844931e-05 0.999999069410616
1674818612.29594 -0.00431277311359192 -0.00249770241390517 -0.00668820892078202 0.000448069860977906 -0.000482397517644901 -7.20015567301784e-05 0.999999780670656
1674818612.39567 -0.00327706678778108 -0.00236760620944174 -0.00990205072141724 0.000784264272494766 -0.00053764159167719 -0.000159857201569315 0.99999953515803
1674818612.49576 0.000269094810004181 -0.00108658254440461 -0.00726593499113683 0.000467168750850557 -0.000384983110641608 -8.62998639863587e-05 0.999999813046587
1674818612.59639 0.00105731185831458 0.000905196541930034 -0.00813996216393097 0.000657028372684024 -0.00056853962009953 7.81405002985308e-05 0.999999619484919
1674818612.6965 -0.00125167284088864 -0.00188494440557443 0.00311133227544468 -0.000231155636404728 0.000341168505765378 -9.97308672894565e-05 0.99999991011218
1674818612.79686 -0.00270349332607066 -0.00366730348282787 -0.00814813659688533 0.000963554228068794 -0.000270105256199838 -4.79182965704999e-05 0.999999498154735
1674818612.89709 -0.00409731149062807 -0.00182395298603183 -0.00805778996854471 0.00114954958467349 -0.000199349773109409 5.69160547010248e-06 0.999999319381021
1674818612.99709 -0.00307992958439172 -0.00329516356756304 -0.0137128923100476 0.00165232267362063 -0.00037089702186667 -0.000106250459083308 0.999998560486707
1674818613.09703 -0.00219615353599357 0.000104674235053281 -0.0100705822780455 0.000998625797688428 0.000369965001780809 1.31525014729844e-05 0.999999432849281
1674818613.19705 -0.00114491052737499 -0.00231139551316265 -0.0106179460366453 0.00146688667691101 -0.000254872128005736 -1.73219991771947e-05 0.999998891490922
1674818613.29704 -0.000480468443924791 -0.000508829089045432 -0.00186474814549209 0.000211415457290882 -0.000137758522868831 5.79145123205252e-05 0.999999966485723
1674818613.39702 -0.000688348752911857 1.367962879661e-05 0.000549639703283625 -0.00025776520906355 -0.00107403158564066 5.90740413242731e-05 0.999999388261283
1674818613.49702 -0.00344640316457641 0.000467572573535944 0.000921554775481335 -0.000595952188019362 -0.00224642434201593 -0.000180412112275728 0.999997282931082
1674818613.59688 0.000767597073638621 -0.0140088587742635 -0.0325898747641365 -0.00599039626597366 -0.00174840614470516 -0.0034342908896178 0.99997463161523
1674818613.69647 -0.015140078084917 -0.0147624011479335 -0.0884528229724082 -0.00910549548371222 -0.00148828000463651 -0.0235517187305953 0.999680044573688
1674818613.79613 -0.0334137128299384 -0.0185328605283178 -0.16318580757666 -0.0126588390629558 -0.0160479092454314 -0.0500695386001678 0.99853655902335
1674818613.89641 -0.0415722163794224 -0.0305687366101652 -0.256645501140459 -0.0179716975745689 -0.0384552015093783 -0.0697739189095931 0.99665932785609
1674818613.99677 -0.0407589329306304 -0.0361253958343969 -0.387828938883146 -0.00898836183457296 -0.0391226492862056 -0.0862631532271017 0.995463357466796
1674818614.09661 -0.032904440942964 -0.045392638636033 -0.528590859582362 0.000813106859282845 -0.0350399478008261 -0.119066369158373 0.992267474348616
1674818614.19141 -0.0340746671786163 -0.0640142645984452 -0.652105420059249 -3.55880002108683e-05 -0.0402950609420509 -0.159391354501527 0.986392773141981
1674818614.28883 -0.0188206580347729 -0.0987874274909154 -0.743684694443946 -0.00294339531520944 -0.041267781883552 -0.205888337052715 0.977700516143608
1674818614.38847 0.00395060253306414 -0.128780793808877 -0.815462195273825 0.00102409553413177 -0.0277864135842277 -0.252276954439583 0.967255501254209
1674818614.48849 0.0278855733761856 -0.162746336584584 -0.886562764404635 0.0074784790862239 -0.00253187155098049 -0.295593313148976 0.955281244031302
1674818614.5889 0.0453956455351057 -0.221936592920476 -0.923584447278458 0.00800247164904765 0.0231225728769786 -0.34428841047185 0.93854504286432
1674818614.69009 0.0874489018360959 -0.270438019475675 -0.937618402534748 0.00317068557012701 0.0362289087400703 -0.396537298154554 0.917297979991329
