#timestamp x y z q_x q_y q_z q_w
1674219487.30005 -0.000417704016261573 9.5490679103144e-05 0.00348525352408958 9.08384000909688e-05 0.000301340507754652 -0.00038548034498203 0.999999876173584
1674219487.40016 0.000823350872277675 -0.00135942460441381 0.00628189596146363 0.000287119831376823 0.000397354852617134 -0.000383592244916193 0.999999806264133
1674219487.50012 -0.00028289966541317 0.00215956820674211 0.00824580812360422 0.000357378866111854 0.000325120717839529 -5.33957800699118e-05 0.999999881862862
1674219487.60023 8.26379293482983e-05 0.00516342652397978 0.0085106998630405 0.000314485101854459 0.000433445431228801 -0.000296099024146684 0.999999812774745
1674219487.70023 -0.00205226071087377 0.005338681065537 0.00701325382559164 0.000233088948060727 0.00018578295350223 -4.19355260665756e-05 0.999999954697811
1674219487.80021 -0.00193698644648591 0.00422236620864904 0.00599767743893933 0.000306546000904826 0.000213853908314567 -2.30864681233428e-05 0.999999929881517
1674219487.90018 -0.00217970512655488 0.00501440704929225 0.00840612528485977 0.000273523082035021 9.94682074372707e-05 -6.70068322554853e-05 0.999999955400624
1674219488.0001 0.000675387290136483 0.00386095232691146 0.00803788113140582 0.00027665875141152 0.000363728957945268 -0.000156774249498951 0.999999883291482
1674219488.10014 -0.000501776398261278 0.00316252883376844 0.00725429821057454 0.000179560889483795 0.000237338261855604 -0.000253598072680524 0.999999923558202
1674219488.20006 -0.000311107142406074 0.00535247972644538 0.0040415126312435 8.95071045101795e-05 0.000359686969854668 -0.00026316126283139 0.999999896679926
1674219488.30009 -0.00208604202140176 0.0013156773552358 0.00516873011242919 0.000215483269479699 9.72873012024929e-05 -0.000143086766856429 0.999999961814134
1674219488.40013 -0.00260700309778168 0.00146509979155739 0.00699720415139183 0.000335306126766035 0.000204731105124136 4.36631342194608e-05 0.999999921874225
1674219488.50014 -0.00261575406385729 0.00326545473130877 0.0068829528998786 0.000311122675859302 4.20637453291209e-05 -0.000143049575008869 0.99999994048504
1674219488.60014 -0.000574962724336687 0.00493383950091175 0.00678007920726063 0.000260864475134005 0.000258795285896312 -0.000223344285190326 0.999999907545991
1674219488.7002 -0.000775396801354814 0.00432655784589103 0.00751117063963118 0.00032959388291265 0.00025435350497487 -0.000176054598451765 0.999999897838432
1674219488.80018 -0.00165125451302333 0.00379360473581504 0.00804100082798669 0.000324994972604329 0.000155619074132898 -0.000313815440432454 0.999999885840378
1674219488.90018 -0.00111816675345988 0.00386184397464008 0.00774557272564736 0.00024543667750819 0.000200898263489612 -0.000217167802951213 0.999999926119392
1674219489.00029 0.000591833822092673 0.00152559911532812 0.00607567004529709 0.000276622733128933 0.000457621388446198 -0.000398835374133627 0.999999777496368
1674219489.10025 -0.00206121165252019 0.00134777902406677 0.00557682434747652 0.000289461120728592 0.000178797504390695 -6.03563979002299e-06 0.999999942103594
1674219489.20014 -0.00280260778728707 0.00118673305659001 0.00727221306602012 0.000315273962313568 1.59050835632675e-05 8.93212502651503e-05 0.999999946185483
1674219489.30017 -0.00225697998448767 0.00257759890873746 0.00752368915610079 0.000398453651152332 0.000128867170525583 -3.08260429079495e-06 0.999999912309163
1674219489.40009 -0.000969721774915181 0.00640178046391626 0.00358857481299913 -1.34495037414666e-06 0.000193222632583167 -0.000349146507201225 0.999999920379902
1674219489.50004 -0.00120266729237218 0.00424994548159339 0.00519542161128064 0.000278241370646029 0.000228189176886196 -0.000210996532961874 0.999999912995891
1674219489.60011 -0.00126463053654928 0.00235542646010708 0.00670035126549591 0.000238380682184236 0.000240086634476306 -0.000146407494075875 0.999999932048892
1674219489.70016 -0.00144383242956436 0.00383183334942492 0.00721816197156584 0.000219335055095734 0.000329554602515549 -0.000134259552645643 0.999999912630073
1674219489.80002 -0.00155947720980113 0.00537182354077515 0.0051203952503723 0.00016966247779695 0.000312912689068511 -0.000161382320578844 0.999999923627955
1674219489.9002 -0.000341282979671985 0.000356352447588911 0.00762555572979477 0.000253112669709643 0.000268221219034546 -0.000371623319095821 0.999999862943659
1674219490.00016 -0.00217638582732945 0.0022095459657422 0.00720086264635363 0.000394330751632763 0.000156801997036052 4.27981201909049e-05 0.999999909042289
1674219490.10016 -0.00222208439038623 0.000893354954905886 0.00727145782600653 0.000308917514473453 1.11912196932836e-06 -0.000201667647322307 0.999999931949367
1674219490.20027 -0.00102218952190028 0.00271254183737472 0.00688183533446338 0.000168130628761948 0.000184806242843234 -0.000371173781882777 0.999999899904311
1674219490.30011 -0.00195022768736382 0.00586233443342032 0.00589650518269982 0.000279653020795275 0.000180991512326819 2.15569314330084e-05 0.999999944285708
1674219490.40018 -0.000652177722399032 0.00681950918949029 0.00603846452511651 0.000178305379629931 0.000353365995154534 -0.00030388001630873 0.999999875498219
1674219490.50018 -0.00224115456459586 0.00765509769825477 0.0080290692948984 0.000212460684019727 0.000180474980018157 0.00011023401839155 0.99999995506877
1674219490.60007 -0.000890801413334291 0.0080400262722167 0.00628533010892806 0.00019993506277593 0.000285333857195008 -0.000208999181343822 0.999999917464868
1674219490.70013 -0.00133979690607781 0.0038746066407963 0.00483239210993221 0.000186793707722227 0.000187271872659411 -0.000134836534786562 0.999999955928153
1674219490.80025 -0.00218464035368984 0.00236679342341715 0.0038628979364078 0.000585287686141692 -0.000177265954254024 -0.000135959550886239 0.999999803764953
1674219490.90017 -0.000914158956302433 0.00384593024600952 -0.0051043639401936 0.000308874714641106 5.53166995096719e-05 0.00028457637568616 0.999999910276293
1674219491.00032 0.000717178631892002 0.00317776515828892 -0.0175667164499523 0.000320532603785643 -0.000561840327676451 0.000508746455209117 0.999999661385526
1674219491.10023 0.00113304259399275 0.00566499145749257 -0.0434524099349373 0.000368541633486366 -0.000657668731247551 1.71945648225068e-05 0.999999715676495
1674219491.20024 0.00362403248065754 0.0101645910922934 -0.0830762027168182 -0.000629811541550947 -0.00152764556656795 -0.000698322242287739 0.999998390989854
1674219491.30016 0.00298355017598379 0.0123788776365059 -0.130797253827677 0.00134019563347458 -0.00132254817893456 -0.00138677904487856 0.999997265789087
1674219491.40011 0.00276784668535095 0.0290807059355924 -0.182113019975859 0.00112342096787823 -0.00219722618764806 -0.00169561400683087 0.999995517497619
1674219491.50015 0.00931415176461759 0.0540279125846508 -0.245337571112345 0.000827112890079584 -0.00186208733434867 -0.00112102632369872 0.99999729590373
1674219491.60007 0.0175097986797541 0.0520787365039439 -0.299927396324217 0.00224598233310545 -0.00276100441237137 -0.00229682932335063 0.99999102845616
1674219491.70011 0.0222385890765538 0.0838711307518718 -0.371184940473508 0.00819418789162172 -0.00260718590880962 -0.00167157767539108 0.999961631111037
1674219491.80024 0.0222277005191482 0.087895670597281 -0.45163050309567 0.0127138097883558 -0.00209048070309467 -0.0006969364255284 0.999916748139786
1674219491.90016 0.0245983115940107 0.0559315567617737 -0.537010476062312 0.0185321354061699 -0.00283828515566483 -0.000467745786930921 0.999824127188506
1674219492.00016 0.0246302425658373 0.0998768330324794 -0.618976422765705 0.0253552050643662 -0.00102860657972214 0.00207757711590066 0.999675817061554
1674219492.10017 0.0256618155420836 0.0312701400186797 -0.686154335241538 0.0314892823396232 -0.0049011230968344 0.00138935663269538 0.999491107403149
1674219492.20009 0.0435700552750152 0.0962543315861651 -0.743424113356396 0.0425728987522172 0.000981786723616985 0.0028410056985516 0.999088841431522
1674219492.30004 0.033235999244889 0.165544815463498 -0.798444510570882 0.0523431099206608 -0.00278163598514026 0.00311985826704891 0.998620412283449
1674219492.40008 0.027169871098272 0.130153913509506 -0.831544066856804 0.0695352616965514 -0.000927962731004877 0.00411544467467432 0.99757057363416
1674219492.5 0.0299536711627217 0.0778704652859659 -0.863763490989494 0.0876125861399078 -0.00108669765035957 0.00461192308390985 0.99614335514687
1674219492.59995 0.0345412565812183 0.122948608772223 -0.91902227951655 0.111768367293585 -0.00363900084422687 0.00539288524533735 0.993712990019656
1674219492.70003 0.0308595027512813 0.200386283401778 -0.939972472470826 0.136518556712833 -0.00222063960578604 0.00792474909542503 0.990603326657172
1674219492.79992 0.044717347200322 0.250712335948128 -0.973309902543019 0.163926746851135 -0.00172957394594584 0.00741113505556872 0.986443158685612
1674219492.89988 0.0543553180908404 0.272160902314033 -1.0422277810006 0.185824230576348 -0.00207152815165199 0.0108869916689494 0.982520502337696
1674219492.99991 0.0529698576811086 0.321270079416333 -1.08130905717165 0.205155129283192 -0.00190377816228495 0.0106082064643065 0.978670125482946
1674219493.09983 0.0479719855149694 0.368702509267209 -1.0630963593187 0.227918907200933 -0.00165852066325128 0.010846662659718 0.973618288118283
1674219493.19978 0.0498920253367869 0.446885384507103 -1.1163308268245 0.233950435058227 -0.0021196571348833 0.00996614299456899 0.972195133182219
1674219493.29973 0.0500754275311725 0.489266062314446 -1.18743204976068 0.238911957805359 -0.0019522707110994 0.0119267322112256 0.970966023151748
1674219493.39977 0.054843658985113 0.533982587100028 -1.23535751928654 0.238720444069853 -0.000945887590833589 0.0122900180489949 0.971010097957682
1674219493.49977 0.0648883401133412 0.558939780783612 -1.30557823828711 0.240897620661808 -0.000479878943290013 0.011271887096527 0.97048495641954
1674219493.59992 0.065345897803445 0.550791110337612 -1.35174980697708 0.239263835399512 -0.000173349464570766 0.0114148099056586 0.970887475011585
1674219493.69988 0.0665486279431802 0.561507683110693 -1.38862863846537 0.236872852222334 -4.55799288554121e-05 0.0100691711703756 0.971488477334724
1674219493.79987 0.0625687867968635 0.589876709343929 -1.42846366799802 0.236828377279319 -0.000178665789543182 0.00997606317462505 0.971500265546535
1674219493.89987 0.0640815634377592 0.589842043728712 -1.47567971460359 0.235859426968252 -0.000399740188632168 0.00850491066305252 0.971749884184336
1674219494.00002 0.0595025594523038 0.623341588149742 -1.5077593058465 0.23643782652909 -7.83862099863134e-05 0.00905728489176259 0.971604401817872
1674219494.09994 0.0652798747292424 0.619066584105798 -1.55182458938969 0.235428629883706 -0.000187742953797071 0.00855684914287102 0.971853952667828
1674219494.20009 0.0620251864719813 0.622486358697601 -1.59352856071691 0.234330186751549 -0.000634199485575463 0.00640613368541259 0.972135753286993
1674219494.30004 0.0631921879169051 0.638497206907033 -1.64884946530328 0.229417392054095 -0.000393498882285434 0.00809829114294726 0.973294366089703
1674219494.40026 0.0659039365004837 0.677715011195213 -1.66553775576708 0.225855293937463 -0.000412418766838751 0.00582522865951218 0.97414335845496
1674219494.50002 0.0699693365431612 0.69601553214437 -1.71546789716244 0.222728235916246 0.000835865480590473 0.00530568849987855 0.974865777388734
1674219494.60011 0.0782004014102328 0.67147637419665 -1.75602235966583 0.213733810176289 0.000724267105901687 0.00770961358688425 0.976861246893687
1674219494.70002 0.0832400202011959 0.668914993610343 -1.82299420820091 0.205142440637714 0.00128646883531422 0.00688125528279209 0.978707092225516
