#timestamp x y z q_x q_y q_z q_w
1669023378.34688 -0.000637480447610377 -0.00146643016426105 -0.000518409593457851 -3.19277664317652e-05 -4.83983621120097e-06 -0.000159581813480189 0.99999998674541
1669023378.44687 -0.000369868281817895 -0.00213623750068744 -0.000775927968511721 -0.000123068475773152 5.26940046628562e-06 -6.82087069656009e-05 0.999999990086981
1669023378.54687 -0.00037395143893501 0.000146289715146062 -0.000956807705537597 -7.99191887942685e-05 9.94252837158292e-05 -0.000447067199382564 0.999999891929236
1669023378.64686 -4.47199972037216e-05 -0.00101812550443273 -0.000864794350273166 -0.000110509886195692 2.21756786608985e-05 -0.000207917040428452 0.99999997203318
1669023378.74686 0.000496334810208829 -0.00230180202743549 -0.000438341849476654 -0.000170381483715926 4.53089382502742e-05 -6.90959916293065e-05 0.999999982071542
1669023378.84686 -0.000694502968209359 -0.00133761793897029 -0.000970259205305294 -0.000131941972941071 -0.000108128567849342 -0.000275074135520549 0.999999947616926
1669023378.94686 6.00325447968067e-06 -0.00175976604440144 -0.000499185825196841 -0.000167374383825083 0.000154970193618892 -0.00019366611580388 0.999999955231812
1669023379.04684 0.00124438795759555 -0.00217575987219656 -0.000844462875565034 -0.000151193683766696 -0.00015212368157909 -6.06296540757058e-05 0.99999997516153
1669023379.14683 0.000479198778603935 -0.00186583264375245 -0.000804513667959127 -0.000121122518891111 5.1441315885602e-05 -0.000134835345336975 0.999999982251371
1669023379.24682 -0.000130874464213777 -0.00105519218190523 -0.000464406523385632 -4.41060177625333e-05 6.66642723292067e-05 -0.000221107936146148 0.999999972361006
1669023379.3468 -0.000256145486457171 -0.00141326493571095 8.61273323109548e-05 -1.69111573352798e-05 0.000321144971155551 -0.00033121891805095 0.999999893437082
1669023379.44677 -0.000659143391622134 -0.00157572795314395 0.000256353768830363 -3.17274545484469e-05 0.000418069786098757 -0.00019486453806596 0.99999989311953
1669023379.54674 -0.00029698232488926 -0.00165871093357272 -0.000441399456421499 -0.000168756742378895 3.31913963701595e-05 -0.000217604656961244 0.999999961533981
1669023379.64671 -0.00121655383080929 -0.000225302961174132 -0.00020588644816073 -1.6954179172535e-06 0.000306309974996517 -0.000400150643273654 0.999999873025529
1669023379.74669 -0.000885400671995325 -0.000614527826205125 0.000224397524345687 5.46323390856579e-05 0.000554607204113902 -0.000324663011365163 0.999999792010173
1669023379.84669 -0.00079306408994447 -0.000381368844169121 -8.62742257469111e-05 -7.57822505474107e-05 0.000190629993432592 -0.00035284580365617 0.999999916708706
1669023379.9467 0.000244189824265528 -0.00143825368694912 0.000328563921901696 -6.63565659974485e-05 0.000233494318931616 -0.0001338023644529 0.99999996158724
1669023380.04669 0.000347496988117777 -0.00221908183514799 -0.000760515757729946 -0.000214875213219444 -0.000176865226457645 -0.000159467422434982 0.999999948558924
1669023380.1467 -0.000287984366016201 -0.000718930169734068 -0.000528795288543217 2.2736150890683e-05 0.00024846026883827 -0.000312380473078121 0.999999920084699
1669023380.24668 -0.000124817621454849 -0.00111943002447132 -0.000719750373986639 -7.55183200868995e-05 2.55978208853805e-05 -0.000361402650606819 0.999999931515148
1669023380.34667 -0.000238916759847118 -0.00111540242715226 -0.000727862710467772 -7.8010965240814e-05 1.70712206232718e-06 -0.000265455881088019 0.999999961722516
1669023380.44668 -0.000234770632310201 -0.000869123920882561 -0.000968722702457033 -3.73277120845786e-05 3.65739991497092e-05 -0.000454176724791491 0.999999895496486
1669023380.54668 -0.00105690002441413 -0.000479799948067147 -0.000551426019000043 7.14526261791795e-07 0.000235030420445616 -0.000402224395275455 0.99999989148812
1669023380.64666 -0.00057432409333548 -0.000455398048014275 -0.000339126068945075 -2.74380155301501e-05 0.000209259170991334 -0.000464449318009947 0.999999869872551
1669023380.74665 -0.00106316922850734 -5.97942901664358e-05 -0.000314000883030091 -9.35929588058015e-05 0.000233132575680431 -0.00047177285619635 0.99999985716024
1669023380.84659 0.00044126874940996 -9.67520458106143e-05 -0.000163743946500914 9.76819630912604e-07 0.000184826128291559 -0.000740160535798497 0.999999709000615
1669023380.94656 0.000611319668794886 0.000171570364590993 -0.000101515895495106 -3.84350588572471e-05 0.000119842049828958 -0.000540695423908554 0.999999845904835
1669023381.04654 0.000119191848090945 7.90115403355266e-05 -0.000353809416131668 -8.09156777689689e-06 0.000165777610293626 -0.000473460938444915 0.999999874143828
1669023381.14653 4.08715222850685e-05 -0.000333083508449513 0.000357761648738914 4.49586423177344e-06 0.00049145580473065 -0.000459399724498564 0.999999773701733
1669023381.24652 0.000687438042612401 -0.000365301150777893 0.000154699917557247 -5.60843566769054e-05 0.000219175114666859 -0.000411399887961629 0.999999889783807
1669023381.34653 -0.0002346739487269 -0.000555361425271637 0.000592004008501142 -1.36273775328925e-05 0.000646503295180996 -0.000438596307334554 0.999999694740824
1669023381.44654 -0.000861508300832439 -0.000277500979200695 6.54869217016493e-05 -0.000153118397774217 0.000350480917699487 -0.000489198433911752 0.99999980720172
1669023381.54654 -0.000933504086971114 -8.48967548043595e-05 1.86693191335191e-05 -0.000137864666430087 0.000370505343535555 -0.000466398042546245 0.999999813096343
1669023381.64653 -0.000349676897626996 1.18087232028878e-05 0.000172071075859723 9.21409547200452e-06 0.000399189283163209 -0.000447862330370943 0.999999819991532
1669023381.74654 -0.000863919424465886 -9.7862651759981e-05 0.000670849695990192 -0.000118957941638551 0.000667736571559292 -0.000531854742648743 0.999999628554015
1669023381.84654 -0.000848683075139343 -0.000500909793120447 0.000361488412211075 -2.19343062321386e-05 0.000443390551079797 -0.000619254618144259 0.999999709724067
1669023381.94658 0.000165329095777582 -0.000951781113158046 0.00135157668697004 0.000102940639550326 0.00101729496630831 -0.000520316690583866 0.999999341892552
1669023382.04655 -0.000522242499509742 -0.00296507903820485 0.00129273065913046 1.33229912852711e-06 0.000685401915986751 -0.000505519464346704 0.999999637336597
1669023382.14652 -9.94082027430844e-05 -0.00381753848257606 0.00116788917421212 -5.15655984394645e-05 0.000668051057887361 -0.000528342120568386 0.999999635952035
1669023382.24655 0.000316834293905937 -0.00030930111599395 0.00140859207989768 -5.26615845133552e-05 0.000795627380212328 -0.000468110126318966 0.999999572538706
1669023382.34654 -9.82705899663118e-05 0.0015226152950424 0.0012503756383688 -5.29855098452478e-05 0.000706693622940806 -0.000431575604371776 0.999999655759955
1669023382.44658 0.000538616776519915 0.000253803316569214 0.000835297284936465 -0.000147438799235388 0.000542608195341556 -0.00044450221918434 0.999999743128374
1669023382.54658 0.000354502843367509 8.09877898868779e-05 0.00188431258535854 -9.79329464447197e-05 0.000913711195584889 -0.000418012482740734 0.999999490403604
1669023382.64661 0.000550653839001954 -0.000376450842347656 0.00107684141942589 -0.000208347678996986 0.000413847604903856 -0.000412069637819033 0.999999807760452
1669023382.74648 0.000405946220112434 -0.000864680123763228 0.000866781395802897 -3.752428175358e-05 0.000650751273564857 -0.000408287636551846 0.999999704208391
1669023382.84641 -0.000104458708342929 -0.000110528246894032 0.00129381456198869 -4.99371129594444e-05 0.000755208738812314 -0.000445873336939111 0.999999614181925
1669023382.94625 0.000585744352701549 -0.000941034980652375 0.000647510415590558 -0.000106711485062687 0.0002665679285602 -0.000373169522056941 0.999999889149845
1669023383.04591 0.000798543943696957 -0.000860832025752875 0.000435079717841168 -4.99650169084275e-05 0.000357700665681206 -0.000334996312087119 0.999999878666092
1669023383.14557 0.000480782019181667 -0.000844602749125249 0.00124280655432792 9.84314010683255e-06 0.00101872867946893 -0.000338086683245255 0.999999423896534
1669023383.24546 4.65706626848732e-05 -0.00056206466142613 0.00154814737045577 -0.000186405317522627 0.000617163572300919 -0.000244913976218923 0.999999762190132
1669023383.34549 -0.000560017513213858 -0.00145318303357303 0.00180903914431679 0.000101982525187462 0.000978343767448618 -0.000408889089262522 0.999999432626716
1669023383.44546 -1.85681186866917e-06 -0.00142372935167449 0.000736891665990902 -0.000152730321141751 0.000471689759214153 -0.000253441193227451 0.999999844975377
1669023383.54539 -0.000443176361624962 -0.00215672860726941 0.000474404805211756 -5.6832972333593e-05 0.000774412807683315 -0.000211644893211708 0.999999676131086
1669023383.64539 -8.14692468607204e-05 -0.000550223969095489 0.000616149732804725 1.90909038647516e-05 0.000512632583819035 -0.000284726461818672 0.999999827887616
1669023383.74534 0.000422642112733752 -0.000986146121048117 0.00149919843660664 1.83512594450948e-05 0.00087053575873554 -0.000185061113113427 0.999999603792009
1669023383.84534 0.000203340076295731 -0.0019790811535665 0.00194518801342648 -2.86165866233576e-05 0.000925274487646772 -9.17086385893044e-05 0.999999567319315
1669023383.94529 -7.71215832853242e-05 -0.00176320119337299 0.00122851150504977 -2.33106847942526e-05 0.000611262551245634 -0.000157001697948203 0.999999800583119
1669023384.0453 -0.000848093029181995 -0.00117063893605747 0.0008381120251908 -6.29788788787439e-05 0.000680941024891833 -0.000194726942138739 0.999999747217738
1669023384.14528 0.000507524372164311 -0.00184507878524301 0.00111592210737942 -1.44248282682082e-05 0.000685469211709205 -0.000219917294755398 0.999999740780685
1669023384.24524 -0.000291044361394004 -0.00141227492758692 0.00100853286590127 -9.31496181342205e-05 0.000734875666913086 -0.000183389171733202 0.99999970882521
1669023384.34519 0.000980523075836795 -0.000872201032871858 0.00147376562343445 -1.60510139484472e-07 0.000801904090368835 -0.000193319118154335 0.999999659789305
1669023384.44517 -0.000213251895799724 -0.00119806085522485 0.00172862535458885 -3.75700195443884e-05 0.000922010651964509 -0.000281428966641473 0.999999534641797
1669023384.54523 0.000657836363279123 -0.00113634583669755 0.00221942122086468 -3.68196847098473e-05 0.00105865003393911 -0.00035031184777455 0.999999377593442
1669023384.64517 5.20317615615835e-05 -0.000946432591415788 0.00211525439848814 -4.2704481609466e-05 0.0010447828776862 -0.000309205299674904 0.99999940549903
1669023384.74516 0.000456066494177422 -0.00129252683527704 0.00217649425909913 -8.49413293731677e-06 0.00121728689945587 -0.000179305710648057 0.999999242995316
