#timestamp x y z q_x q_y q_z q_w
1675087906.24978 -0.000772314551531426 -0.00051514877297655 0.000700735572450553 -0.000308012236275272 -0.000677344795180444 -7.28214589050761e-05 0.999999720514722
1675087906.34978 -0.000635539599995327 -0.000570808897985981 0.000594941966465147 -0.000443257906707334 -0.000973476422803638 -5.98625116936514e-05 0.999999426141117
1675087906.44979 -0.000553398332636709 -0.000599907016391942 0.000992974908688966 -0.000369169558855519 -0.000910595270630882 -7.25273447949965e-05 0.999999514634825
1675087906.5498 0.000608578703315271 0.00118919507651028 0.000551010589615911 -0.000245984039715877 -0.000752461817546188 -0.000142958704442406 0.999999676427891
1675087906.64985 -0.000212136352201886 -0.000696480564874327 0.00123673334548542 -0.000294865763027906 -0.000622536618237283 -0.00011987478498805 0.999999755566164
1675087906.74994 -0.000531180197486954 -8.38776267407774e-05 0.00180658560746406 -0.000206599024732717 -0.000609729765879594 -0.000146630947277829 0.999999782022894
1675087906.85005 -0.00056418826871887 0.0016410843076836 0.00195640485606209 -0.000137396128076196 -0.000568164485991435 -6.40596218235137e-05 0.999999827103886
1675087906.95012 6.75701751044778e-05 0.00230154537687475 0.0018192416228313 -0.000246695734419467 -0.000770249977764511 -9.67740263853336e-05 0.999999668245447
1675087907.05007 -0.00243550263286895 0.0011706468036162 0.00291088840998385 -0.000233166959686652 -0.00071455124105704 -6.56633024108323e-05 0.999999715368984
1675087907.14992 -0.00328689290004421 0.00134682425484907 0.00301178176048573 -0.000228580461582187 -0.000775263228376511 -4.8045103742568e-05 0.999999672204745
1675087907.24976 -0.00211131199019988 0.00129138650067715 0.00290540066643537 -0.000177457226459357 -0.000708730427299716 -2.80576416364715e-05 0.999999732711422
1675087907.34963 -0.000945141800953363 0.000844507382002155 0.00214427397825222 -0.000281595694820295 -0.000777395174086336 1.40715108757062e-05 0.999999658081259
1675087907.44959 -0.000495268012769107 0.00196059814584687 0.00106053682372869 -0.000171649588444981 -0.000717131713858468 -2.65949848644215e-05 0.999999727775599
1675087907.54961 -0.00114782886003095 0.000986100505384286 0.00146364918126153 -0.000276157848660737 -0.000668098160181923 2.21552670389391e-05 0.999999738445406
1675087907.64968 -0.00171488409923011 0.000106978666912069 0.000950090462418219 -0.000222364063787187 -0.000659652021880121 -7.36606032309193e-06 0.999999757679581
1675087907.74975 -0.00150977394571041 0.000225329892910304 0.00119420771832583 -0.000250052787247386 -0.000782757910089783 -2.77371121912649e-06 0.99999966237795
1675087907.84979 -0.000851391636845495 -0.000537576122721771 0.00161888984349286 -0.00036576439403698 -0.00100286946312298 -0.000113792753981165 0.999999423760088
1675087907.94982 -0.000466731381980002 0.00018851913488239 0.00132000320132278 -0.000373628068803599 -0.0010256343254539 -6.66992561344689e-05 0.999999402013603
1675087908.04982 -0.000159947256770472 0.0018710672061945 0.00153131112589316 -0.000227044003010717 -0.000825182103243205 -0.000116360467206093 0.999999626992838
1675087908.14981 -0.00103941427798367 0.00156777708614443 0.00234185399171293 -0.00025951870744777 -0.000701790379657492 -0.000112641784627953 0.999999713726054
1675087908.24977 -0.000630807127966787 0.00162334756908011 0.00202147590366018 -0.000189709356045722 -0.000630413266554951 -1.97927408402956e-05 0.999999783098869
1675087908.34972 -0.00131229258643724 -0.000169698016510034 0.00263528976704946 -0.000265679486954008 -0.000736799646042545 -2.73539755524014e-05 0.999999692896212
1675087908.44973 -0.00257130588503795 0.000751082026932538 0.00249841057756746 -0.000133538921261941 -0.000572238311784985 -3.47884956358857e-05 0.999999826750236
1675087908.54979 -0.00219115176914526 0.00180402069835687 0.00134616074912246 -0.000198168718138188 -0.00057125392457875 4.05985869321872e-05 0.999999816374953
1675087908.64986 -0.00147992667855622 0.00154158182948808 0.00170577535154421 -0.00012801464812433 -0.000463145294001018 1.69137866712562e-05 0.999999884411335
1675087908.74989 -0.00106354312736067 -4.25294683728303e-05 0.000636869538932467 -0.000250558057921439 -0.000658486293193942 1.42979952423284e-05 0.999999751706027
1675087908.84989 -0.00079997417330233 -0.00152118833666308 4.49286495080818e-05 -0.000259035445434798 -0.000544656756325529 -2.19619481028135e-05 0.999999817883695
1675087908.94986 -0.000292141692402388 -0.00173082010962955 -0.000951006813079538 -0.000298028096661798 -0.000593736146455111 -3.77221860219178e-05 0.999999778616866
1675087909.04984 -0.00053700431506325 -0.000957269228042246 -0.000683269654314398 -0.000350859668038023 -0.000627986748251321 -1.11005205442823e-05 0.999999741203477
1675087909.14984 -0.00133733611247763 -0.000489335685930743 -7.61569868981799e-05 -0.000312926452066498 -0.000688773966669322 1.18004664870973e-05 0.999999713764115
1675087909.24985 -0.00206455774289665 0.00149690742131481 0.000553149293447657 -0.000232900587062717 -0.000660052990112803 8.17878471582794e-07 0.999999755043375
